[20260731.195319.430-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=66,n=1,mode=s,dt=15536,acq=14742,wak=47,mrq=11,drq=25,upd=338,enu=10,rem=10,dmg=393,snd=31,tot=821,dr=1,mr=0,mrmax=0,area=546744,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.447-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=67,n=1,mode=s,dt=16709,acq=15895,wak=44,mrq=17,drq=33,upd=345,enu=10,rem=10,dmg=419,snd=34,tot=856,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=2,skip=0,log=123
[20260731.195319.462-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=68,n=1,mode=s,dt=15257,acq=14536,wak=42,mrq=12,drq=22,upd=388,enu=14,rem=13,dmg=393,snd=36,tot=878,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.478-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=69,n=1,mode=s,dt=15522,acq=14825,wak=37,mrq=16,drq=24,upd=329,enu=11,rem=11,dmg=371,snd=33,tot=793,dr=1,mr=0,mrmax=0,area=546925,win=1,iwn=1,wev=1,sends=2,skip=0,log=20
[20260731.195319.495-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=70,n=1,mode=s,dt=17099,acq=16415,wak=78,mrq=11,drq=29,upd=848,enu=21,rem=92,dmg=352,snd=37,tot=1389,dr=1,mr=0,mrmax=0,area=546270,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.195319.511-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=71,n=1,mode=s,dt=15414,acq=14671,wak=20,mrq=11,drq=24,upd=1260,enu=20,rem=21,dmg=990,snd=39,tot=2367,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.195319.525-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=72,n=1,mode=s,dt=15197,acq=13819,wak=44,mrq=15,drq=36,upd=489,enu=10,rem=10,dmg=366,snd=35,tot=946,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195319.544-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=73,n=1,mode=s,dt=17747,acq=16983,wak=38,mrq=48,drq=43,upd=555,enu=54,rem=12,dmg=737,snd=52,tot=1449,dr=1,mr=0,mrmax=0,area=546448,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.558-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=74,n=1,mode=s,dt=14762,acq=13659,wak=34,mrq=29,drq=27,upd=582,enu=14,rem=14,dmg=642,snd=34,tot=1323,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=32
[20260731.195319.573-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=75,n=1,mode=s,dt=14989,acq=14109,wak=20,mrq=8,drq=20,upd=318,enu=11,rem=10,dmg=494,snd=29,tot=898,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.195319.590-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=76,n=1,mode=s,dt=17012,acq=16078,wak=210,mrq=11,drq=24,upd=1291,enu=12,rem=11,dmg=505,snd=32,tot=1882,dr=1,mr=0,mrmax=0,area=545967,win=1,iwn=1,wev=1,sends=2,skip=0,log=25
[20260731.195319.621-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=77,n=1,mode=s,dt=30388,acq=29631,wak=12,mrq=15,drq=19,upd=336,enu=10,rem=11,dmg=808,snd=31,tot=1257,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=27
[20260731.195319.638-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=78,n=1,mode=s,dt=17744,acq=16585,wak=29,mrq=11,drq=66,upd=392,enu=13,rem=13,dmg=648,snd=35,tot=1134,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.654-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=79,n=1,mode=s,dt=15728,acq=14818,wak=30,mrq=10,drq=29,upd=361,enu=10,rem=11,dmg=858,snd=37,tot=1314,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.195319.684-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=80,n=1,mode=s,dt=30613,acq=29460,wak=31,mrq=8,drq=39,upd=707,enu=17,rem=19,dmg=366,snd=38,tot=1185,dr=1,mr=0,mrmax=0,area=554944,win=1,iwn=2,wev=2,sends=2,skip=0,log=23
[20260731.195319.717-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=81,n=1,mode=s,dt=32118,acq=31488,wak=33,mrq=10,drq=23,upd=662,enu=16,rem=17,dmg=320,snd=36,tot=1086,dr=1,mr=0,mrmax=0,area=555444,win=1,iwn=2,wev=2,sends=2,skip=0,log=28
[20260731.195319.747-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=82,n=1,mode=s,dt=30513,acq=29897,wak=41,mrq=9,drq=57,upd=676,enu=17,rem=17,dmg=374,snd=39,tot=1165,dr=1,mr=0,mrmax=0,area=557442,win=1,iwn=2,wev=2,sends=2,skip=0,log=22
[20260731.195319.767-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=83,n=1,mode=s,dt=19177,acq=18528,wak=26,mrq=13,drq=28,upd=321,enu=21,rem=21,dmg=763,snd=41,tot=1289,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.195319.780-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=84,n=1,mode=s,dt=14130,acq=12954,wak=32,mrq=10,drq=26,upd=353,enu=10,rem=11,dmg=303,snd=33,tot=744,dr=1,mr=0,mrmax=0,area=546270,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.195319.797-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=85,n=1,mode=s,dt=16625,acq=16049,wak=35,mrq=10,drq=27,upd=302,enu=11,rem=11,dmg=333,snd=33,tot=727,dr=1,mr=0,mrmax=0,area=547760,win=1,iwn=1,wev=1,sends=2,skip=0,log=21
[20260731.195319.813-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=86,n=1,mode=s,dt=15898,acq=15243,wak=67,mrq=10,drq=42,upd=261,enu=10,rem=15,dmg=351,snd=37,tot=710,dr=1,mr=0,mrmax=0,area=546744,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.830-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=87,n=1,mode=s,dt=16274,acq=15640,wak=40,mrq=10,drq=26,upd=306,enu=10,rem=11,dmg=809,snd=43,tot=1219,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
